GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BCV001,BCV002,BCV003,BCV004,BCV005,BCV006,BCV007,BCV008,BCV009,BCV010,BCV011,BCV012,BCV013,BCV014,BCV015,BCV016,BCV017,BCV018,BCV019,BCV020,BCV021,BCV022,BCV023,BCV024,BCV025,BCV026,BCV027,BCV028,BCV029,BCV030,BCV031,BCV032,BCV033,BCV034,BCV035,BCV036,BCV037,BCV038,BCV039,BCV040,BCV041,BCV042,BCV043,BCV044,BCV045,BCV046,BCV047,BCV048,BCV049,BCV050,BCV051,BCV052,BCV053,BCV054,BCV055,BCV056,BCV057,BCV058,BCV059,BCV060,BCV061,BCV062,BCV063,BCV064,BCV065,BCV066,BCV067,BCV068,BCV069,BCV070,BCV071,BCV072,BCV073,BCV074,BCV075,BCV076,BCV077,BCV078,BCV079,BCV080,BCV081,BCV082,BCW001
"G0101330","1926","Alabama","010","Winston","1330","Winston","41","1330",0,0,0,249,0,0,0,0,0,73,0,75,0,3197,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,4591
"G0400010","1926","Arizona","040","Apache","0010","Apache","61","10",0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,288,0,9,0,0,0,3209,0,0,0,0,0,0,0,0,0,42,0,0,5601
"G0400030","1926","Arizona","040","Cochise","0030","Cochise","61","30",0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,343,0,0,0,0,0,0,0,0,654,0,736,0,0,0,14617,0,0,0,0,0,0,0,0,0,828,0,0,20472
"G0400050","1926","Arizona","040","Coconino","0050","Coconino","61","50",0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,86,0,191,0,0,0,4931,0,0,0,0,0,0,0,0,0,0,0,0,5879
"G0400070","1926","Arizona","040","Gila","0070","Gila","61","70",0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,273,0,0,0,0,0,0,0,0,424,0,306,0,0,0,8103,0,0,0,0,0,0,0,0,0,355,0,0,11531
"G0400090","1926","Arizona","040","Graham","0090","Graham","61","90",0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,74,0,0,5730
"G0400110","1926","Arizona","040","Greenlee","0110","Greenlee","61","110",0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,117,0,109,0,0,0,4049,0,0,0,0,0,0,0,0,0,52,0,0,5276
"G0400130","1926","Arizona","040","Maricopa","0130","Maricopa","61","130",0,0,0,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,0,0,0,0,0,4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,1773,0,0,0,0,0,0,0,0,2319,0,1405,0,0,0,17857,0,0,0,0,0,0,0,0,0,2478,0,0,39216
"G0400150","1926","Arizona","040","Mohave","0150","Mohave","61","150",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,719
"G0400170","1926","Arizona","040","Navajo","0170","Navajo","61","170",0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,26,0,118,0,0,0,421,0,0,0,0,0,0,0,0,0,132,0,0,4110
"G0400190","1926","Arizona","040","Pima","0190","Pima","61","190",0,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,819,0,0,0,0,0,0,0,0,1098,0,535,0,0,0,20370,0,0,0,0,0,0,0,0,0,1076,0,0,26474
"G0400210","1926","Arizona","040","Pinal","0210","Pinal","61","210",0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,1080,0,124,0,0,0,5362,0,0,0,0,0,0,0,0,0,27,0,0,7360
"G0400230","1926","Arizona","040","Santa Cruz","0230","Santa Cruz","61","230",0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,350,0,0,0,3650,0,0,0,0,0,0,0,0,0,28,0,0,4315
"G0400250","1926","Arizona","040","Yavapai","0250","Yavapai","61","250",0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,228,0,0,0,0,0,0,0,0,0,0,414,0,0,0,5857,0,0,0,0,0,0,0,0,0,295,0,0,8376
"G0400270","1926","Arizona","040","Yuma","0270","Yuma","61","270",0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,37,0,0,0,0,0,0,0,0,71,0,138,0,0,0,6430,0,0,0,0,0,0,0,0,0,535,0,0,7892
"G0500010","1926","Arkansas","050","Arkansas","0010","Arkansas","42","10",0,0,0,1091,0,0,0,140,0,40,0,1315,0,1315,0,0,0,0,32,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,4464,0,772,1845,0,0,0,0,0,0,0,65,0,0,21,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,12044
"G0500030","1926","Arkansas","050","Ashley","0030","Ashley","42","30",0,0,0,180,0,0,0,179,0,69,0,1741,0,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,183,0,1964,0,0,0,0,0,0,0,65,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8002
"G0500050","1926","Arkansas","050","Baxter","0050","Baxter","42","50",0,0,0,158,0,0,0,50,0,151,0,0,0,812,0,0,0,0,754,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,20,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2598
"G0500070","1926","Arkansas","050","Benton","0070","Benton","42","70",0,0,0,684,0,0,0,1090,0,123,0,0,0,1661,0,0,0,0,631,0,0,0,0,0,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,2836,0,0,0,0,0,0,0,100,936,0,61,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,10044
"G0500090","1926","Arkansas","050","Boone","0090","Boone","42","90",0,0,0,112,0,0,0,327,0,0,0,0,0,1127,0,0,0,0,800,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1038,0,0,0,0,0,0,17,0,426,0,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4508
"G0500110","1926","Arkansas","050","Bradley","0110","Bradley","42","110",0,0,0,272,0,0,0,368,0,134,0,1344,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,752,0,72,1691,0,0,0,0,0,0,0,452,0,0,16,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7744
"G0500130","1926","Arkansas","050","Calhoun","0130","Calhoun","42","130",0,0,0,118,0,0,0,622,0,0,0,1225,0,375,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,318,0,0,597,0,0,0,0,0,0,115,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3862
"G0500150","1926","Arkansas","050","Carroll","0150","Carroll","42","150",0,0,0,155,0,0,0,0,0,91,0,0,0,1303,0,0,0,0,235,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,86,0,50,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2875
"G0500170","1926","Arkansas","050","Chicot","0170","Chicot","42","170",0,0,0,112,0,0,0,0,0,0,0,5068,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,894,35,53,786,0,0,0,0,0,0,0,312,0,0,79,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,8737
"G0500190","1926","Arkansas","050","Clark","0190","Clark","42","190",0,0,0,196,0,0,0,702,0,0,0,1902,0,3119,0,0,0,0,166,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,118,40,2348,0,0,0,0,0,0,0,377,86,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10479
"G0500210","1926","Arkansas","050","Clay","0210","Clay","42","210",0,0,0,671,0,0,0,1051,0,50,0,0,0,1635,0,0,0,0,856,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1470,1009,0,0,0,0,0,20,0,116,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,7232
"G0500230","1926","Arkansas","050","Cleburne","0230","Cleburne","42","230",0,0,0,302,0,0,0,0,0,0,0,0,0,930,0,0,0,0,147,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,407,0,0,0,0,0,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924
"G0500250","1926","Arkansas","050","Cleveland","0250","Cleveland","42","250",0,0,0,117,0,0,0,1319,0,339,0,448,0,264,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,268,1222,0,0,0,0,0,0,0,0,19,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4298
"G0500270","1926","Arkansas","050","Columbia","0270","Columbia","42","270",0,0,0,165,0,0,0,2573,0,0,0,2844,0,448,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,1125,0,1566,1177,0,0,0,0,0,82,18,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,11493
"G0500290","1926","Arkansas","050","Conway","0290","Conway","42","290",0,0,0,408,0,0,0,939,0,56,0,2286,0,421,0,0,0,0,832,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,856,66,373,1121,0,0,0,0,0,0,94,264,45,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,8849
"G0500310","1926","Arkansas","050","Craighead","0310","Craighead","42","310",0,0,0,557,0,0,0,860,0,0,0,984,0,3917,0,0,0,0,1047,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,51,0,3003,0,0,0,0,0,0,22,280,25,0,162,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,12489
"G0500330","1926","Arkansas","050","Crawford","0330","Crawford","42","330",0,0,0,58,0,0,0,236,0,0,0,435,0,1707,0,0,0,0,568,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,171,67,1595,201,0,0,0,0,0,60,60,456,0,275,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,6358
"G0500350","1926","Arkansas","050","Crittenden","0350","Crittenden","42","350",0,0,0,258,0,0,0,0,0,0,0,7859,0,375,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,208,38,685,0,0,0,0,0,0,0,80,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,10559
"G0500370","1926","Arkansas","050","Cross","0370","Cross","42","370",0,0,0,408,0,0,0,277,0,0,0,2529,0,590,0,0,0,0,128,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,458,6,1351,0,0,0,0,0,0,23,131,0,0,25,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,6324
"G0500390","1926","Arkansas","050","Dallas","0390","Dallas","42","390",0,0,0,198,0,0,0,497,0,0,0,1450,0,1398,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,72,33,81,1896,0,0,0,0,0,0,22,255,0,0,22,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6734
"G0500410","1926","Arkansas","050","Desha","0410","Desha","42","410",0,0,0,52,0,0,0,40,0,0,0,3548,0,832,0,0,0,0,20,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,250,0,54,865,0,0,0,0,0,0,0,152,29,0,97,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,6818
"G0500430","1926","Arkansas","050","Drew","0430","Drew","42","430",0,0,0,157,0,0,0,189,0,103,0,1500,0,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,1884,70,0,1178,218,0,0,0,0,0,113,486,129,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8308
"G0500450","1926","Arkansas","050","Faulkner","0450","Faulkner","42","450",0,0,0,476,0,0,0,1204,0,267,0,1031,0,2637,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,442,80,80,3160,0,0,0,0,0,0,0,125,0,0,4,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,10969
"G0500470","1926","Arkansas","050","Franklin","0470","Franklin","42","470",0,0,0,95,0,0,0,162,0,183,0,50,0,779,0,0,0,0,652,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,1311,129,0,0,0,0,0,0,114,235,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,4679
"G0500490","1926","Arkansas","050","Fulton","0490","Fulton","42","490",0,0,0,38,0,0,0,77,0,95,0,0,0,435,0,0,0,0,1055,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,483,0,0,0,0,0,0,82,0,53,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501
"G0500510","1926","Arkansas","050","Garland","0510","Garland","42","510",0,0,0,765,0,0,0,1438,0,0,0,1575,0,1381,0,0,0,0,196,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,460,200,328,2375,119,0,0,0,0,0,0,372,83,0,454,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,11214
"G0500530","1926","Arkansas","050","Grant","0530","Grant","42","530",0,0,0,0,0,0,0,2829,0,0,0,137,0,0,0,0,0,0,206,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,1045,0,0,0,0,0,0,88,0,44,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4818
"G0500550","1926","Arkansas","050","Greene","0550","Greene","42","550",0,0,0,405,0,0,0,445,0,59,0,0,0,3641,0,0,0,0,1308,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164,76,0,0,0,0,0,0,49,0,0,25,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,9748
"G0500570","1926","Arkansas","050","Hempstead","0570","Hempstead","42","570",0,0,0,242,0,0,0,1803,0,0,0,3039,0,1311,0,0,0,0,787,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,1235,236,2659,102,0,0,0,0,0,0,443,10,0,83,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,12804
"G0500590","1926","Arkansas","050","Hot Spring","0590","Hot Spring","42","590",0,0,0,242,0,0,0,1742,0,0,0,1264,0,705,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,22,48,1505,53,0,0,0,0,0,0,145,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6075
"G0500610","1926","Arkansas","050","Howard","0610","Howard","42","610",0,0,0,80,0,0,0,1178,0,0,0,191,0,869,0,0,0,0,1787,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,615,175,1596,0,0,0,0,0,0,30,49,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6846
"G0500630","1926","Arkansas","050","Independence","0630","Independence","42","630",0,0,0,88,0,0,0,707,0,46,0,323,0,1721,0,0,0,0,1205,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,238,2424,0,0,0,0,0,0,60,200,24,0,186,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7451
"G0500650","1926","Arkansas","050","Izard","0650","Izard","42","650",0,0,0,0,0,0,0,925,0,94,0,31,0,420,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,687,0,0,0,0,0,0,299,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593
"G0500670","1926","Arkansas","050","Jackson","0670","Jackson","42","670",0,0,0,228,0,0,0,273,0,120,0,1467,0,646,0,0,0,0,1938,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,107,102,1409,0,0,0,0,0,0,0,122,0,0,140,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,7582
"G0500690","1926","Arkansas","050","Jefferson","0690","Jefferson","42","690",0,0,0,894,0,0,0,269,0,22,0,12458,0,3363,0,0,0,0,40,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,797,266,246,3803,0,0,0,0,0,0,0,1075,40,0,456,0,0,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,28664
"G0500710","1926","Arkansas","050","Johnson","0710","Johnson","42","710",0,0,0,236,0,0,0,45,0,83,0,32,0,916,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,1643,48,0,0,0,0,0,182,0,753,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,4948
"G0500730","1926","Arkansas","050","Lafayette","0730","Lafayette","42","730",0,0,0,127,0,0,0,801,0,0,0,3433,0,840,0,0,0,0,316,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,107,151,1258,509,0,0,0,0,0,0,155,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7845
"G0500750","1926","Arkansas","050","Lawrence","0750","Lawrence","42","750",0,0,0,195,0,0,0,537,0,515,0,107,0,1301,0,0,0,0,864,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1961,0,0,0,0,0,0,0,171,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,5876
"G0500770","1926","Arkansas","050","Lee","0770","Lee","42","770",0,0,0,485,0,0,0,201,0,0,0,5054,0,530,0,0,0,0,58,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,189,234,426,790,0,0,0,0,0,0,0,201,0,0,134,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8809
"G0500790","1926","Arkansas","050","Lincoln","0790","Lincoln","42","790",0,0,0,5,0,0,0,454,0,45,0,3558,0,538,0,0,0,0,40,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,760,41,110,339,0,0,0,0,0,0,95,194,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6743
"G0500810","1926","Arkansas","050","Little River","0810","Little River","42","810",0,0,0,151,0,0,0,187,0,0,0,1922,0,550,0,0,0,0,79,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,243,3,1519,0,0,0,0,0,0,57,165,86,0,35,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,5160
"G0500830","1926","Arkansas","050","Logan","0830","Logan","42","830",0,0,0,730,0,0,0,61,0,182,0,70,0,2461,0,0,0,0,851,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,54,100,1691,40,0,0,0,0,0,505,0,108,0,5,0,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,9505
"G0500850","1926","Arkansas","050","Lonoke","0850","Lonoke","42","850",0,0,0,441,0,0,0,1117,0,0,0,3247,0,2457,0,0,0,0,268,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,345,127,83,2501,0,0,0,0,0,0,18,143,50,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,11475
"G0500870","1926","Arkansas","050","Madison","0870","Madison","42","870",0,0,0,172,0,0,0,60,0,163,0,0,0,269,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,3,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125
"G0500890","1926","Arkansas","050","Marion","0890","Marion","42","890",0,0,0,444,0,0,0,205,0,11,0,0,0,462,0,0,0,0,167,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891
"G0500910","1926","Arkansas","050","Miller","0910","Miller","42","910",0,0,0,957,0,0,0,133,0,0,0,2211,0,2208,0,0,0,0,1193,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,144,67,2821,63,0,0,0,0,0,0,423,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,11301
"G0500930","1926","Arkansas","050","Mississippi","0930","Mississippi","42","930",0,0,0,327,0,0,0,32,0,0,0,5774,0,2479,0,0,0,0,276,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,305,0,3481,0,0,0,0,0,0,0,434,0,0,41,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,14558
"G0500950","1926","Arkansas","050","Monroe","0950","Monroe","42","950",0,0,0,143,0,0,0,423,0,0,0,2853,0,349,0,0,0,0,484,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,365,120,887,0,0,0,0,0,0,0,384,88,0,23,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,7346
"G0500970","1926","Arkansas","050","Montgomery","0970","Montgomery","42","970",0,0,0,295,0,0,0,59,0,0,0,6,0,786,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,227,36,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573
"G0500990","1926","Arkansas","050","Nevada","0990","Nevada","42","990",0,0,0,448,0,0,0,1592,0,0,0,1704,0,598,0,0,0,0,919,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,190,0,944,467,0,0,0,0,0,102,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7601
"G0501010","1926","Arkansas","050","Newton","1010","Newton","42","1010",0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,275,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788
