GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,A7G001,A7G002,A7G003,A7G004,A7G005,A7G006,A7G007,A7G008,A7G009,A7G010,A7G011,A7G012,A7G013,A7G014,A7G015,A7G016,A7G017,A7G018,A7G019,A7G020,A7G021,A7G022,A7G023,A7G024,A7G025,A7G026,A7G027,A7G028,A7G029,A7G030,A7G031,A7G032,A7G033,A7G034,A7G035,A7G036,A7G037,A7G038,A7G039,A7G040,A7G041,A7G042,A7G043,A7G044,A7G045,A7G046,A7G047,A7G048,A7G049,A7G050,A7G051,A7G052,A7G053,A7G054,A7G055,A7G056,A7G057,A7G058,A7G059,A7G060,A7G061,A7G062,A7G063,A7G064,A7G065,A7G066,A7G067,A7G068,A7G069,A7G070,A7G071,A7G072,A7G073,A7G074,A7G075,A7G076,A7G077,A7G078,A7G079,A7G080,A7G081,A7G082,A7G083,A7G084,A7G085,A7G086,A7G087,A7G088,A7G089,A7G090,A7G091,A7G092,A7G093,A7G094,A7G095,A7G096,A7G097,A7G098,A7G099,A7G100,A7G101,A7G102,A7G103,A7G104,A7G105,A7G106,A7G107,A7G108,A7G109,A7H001
"G4500230","1916","South Carolina","450","Chester","0230","Chester","48","230",0,0,0,0,0,0,0,0,0,6496,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337,0,0,0,0,0,434,2366,0,0,0,0,0,0,0,775,0,0,0,0,0,0,1389,350,0,35,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17015
"G4500250","1916","South Carolina","450","Chesterfield","0250","Chesterfield","48","250",0,0,0,0,0,0,0,0,0,2360,0,0,0,0,4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2584,0,0,0,0,0,1545,2838,0,0,0,0,0,0,0,283,0,0,0,0,0,0,633,138,0,140,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14677
"G4500270","1916","South Carolina","450","Clarendon","0270","Clarendon","48","270",0,0,0,0,0,0,0,0,0,6743,0,0,0,0,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6445,0,0,0,0,0,0,474,2360,0,0,0,0,0,0,0,596,0,0,0,0,0,0,619,644,0,84,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19423
"G4500290","1916","South Carolina","450","Colleton","0290","Colleton","48","290",0,0,0,0,0,0,0,0,0,2643,0,0,0,0,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,559,0,0,1515,2389,0,0,0,0,0,0,0,1103,0,0,0,0,0,0,85,0,0,118,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13411
"G4500310","1916","South Carolina","450","Darlington","0310","Darlington","48","310",0,0,0,0,0,0,0,0,0,7433,0,0,0,0,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,36,0,0,0,0,0,3164,3137,0,0,0,0,0,0,0,676,0,0,0,0,0,0,541,122,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19314
"G4500330","1916","South Carolina","450","Dillon","0330","Dillon","48","330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,719,0,0,0,0,0,1298,1903,0,0,0,0,0,0,0,87,0,0,0,0,0,0,556,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9573
"G4500350","1916","South Carolina","450","Dorchester","0350","Dorchester","48","350",0,0,0,0,0,0,0,0,0,1932,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1161,122,0,0,0,0,0,1898,2312,0,0,0,0,0,0,0,64,0,0,0,0,0,0,103,0,0,234,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8960
"G4500370","1916","South Carolina","450","Edgefield","0370","Edgefield","48","370",0,0,0,0,0,0,0,0,0,13545,0,0,0,0,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,484,0,0,0,130,0,0,0,718,0,0,0,0,0,0,0,37,0,0,0,0,0,0,96,0,0,82,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18343
"G4500390","1916","South Carolina","450","Fairfield","0390","Fairfield","48","390",0,0,0,0,0,0,0,0,0,6905,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,1372,0,0,0,0,0,45,820,0,0,0,0,0,0,0,733,0,0,0,0,0,0,924,260,0,144,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13765
"G4500410","1916","South Carolina","450","Florence","0410","Florence","48","410",0,0,0,0,0,0,0,0,0,5678,0,0,0,0,4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,1909,0,0,0,0,0,0,2890,3392,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,932,340,0,536,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21383
"G4500430","1916","South Carolina","450","Georgetown","0430","Georgetown","48","430",0,0,0,0,0,0,0,0,0,2518,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6129,0,0,0,0,0,0,436,1869,0,0,0,0,0,0,0,44,0,0,0,0,0,0,90,0,0,350,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12141
"G4500450","1916","South Carolina","450","Greenville","0450","Greenville","48","450",0,0,0,0,0,0,0,0,0,7575,0,0,0,0,16261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,543,0,0,0,720,0,0,1543,4777,0,0,0,0,0,0,0,873,0,0,0,0,0,0,2161,133,0,463,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35496
"G4500470","1916","South Carolina","450","Greenwood","0470","Greenwood","48","470",0,0,0,0,0,0,0,0,0,7618,0,0,0,0,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,2976,0,0,0,12,0,0,577,2646,0,0,0,0,0,0,0,439,0,0,0,0,0,0,878,17,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18236
"G4500490","1916","South Carolina","450","Hampton","0490","Hampton","48","490",0,0,0,0,0,0,0,0,0,4894,0,0,0,0,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,309,0,0,100,898,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,179,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11047
"G4500510","1916","South Carolina","450","Horry","0510","Horry","48","510",0,0,0,0,0,0,0,0,0,672,0,0,0,0,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,0,0,0,2489,0,0,0,0,0,0,0,270,0,0,0,0,0,0,121,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11277
"G4500530","1916","South Carolina","450","Jasper","0530","Jasper","48","530",0,0,0,0,0,0,0,0,0,1276,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,49,0,0,90,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946
"G4500550","1916","South Carolina","450","Kershaw","0550","Kershaw","48","550",0,0,0,0,0,0,0,0,0,5073,0,0,0,0,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1314,0,0,0,0,0,2227,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,115,0,214,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14090
"G4500570","1916","South Carolina","450","Lancaster","0570","Lancaster","48","570",0,0,0,0,0,0,0,0,0,2301,0,0,0,0,4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4141,0,0,0,0,0,0,2232,0,0,0,0,0,0,0,380,0,0,0,0,0,0,523,85,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14101
"G4500590","1916","South Carolina","450","Laurens","0590","Laurens","48","590",0,0,0,0,0,0,0,0,0,6747,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438,55,0,0,0,0,0,0,2611,0,0,0,0,0,0,0,402,0,0,0,0,0,0,1733,137,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19197
"G4500610","1916","South Carolina","450","Lee","0610","Lee","48","610",0,0,0,0,0,0,0,0,0,2217,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,0,0,0,0,0,0,1733,1408,0,0,0,0,0,0,0,536,0,0,0,0,0,0,492,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700
"G4500630","1916","South Carolina","450","Lexington","0630","Lexington","48","630",0,0,0,0,0,0,0,0,0,2896,0,0,0,0,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5578,0,0,0,0,1620,0,0,0,907,0,0,57,2927,0,0,0,0,0,0,0,146,0,0,0,0,0,0,32,110,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17415
"G4500670","1916","South Carolina","450","Marion","0670","Marion","48","670",0,0,0,0,0,0,0,0,0,1096,0,0,0,0,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,0,0,0,0,0,0,1000,3149,0,0,0,0,0,0,0,106,0,0,0,0,0,0,354,32,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494
"G4500690","1916","South Carolina","450","Marlboro","0690","Marlboro","48","690",0,0,0,0,0,0,0,0,0,4308,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2187,0,0,50,0,0,2512,3480,0,0,0,0,0,0,0,146,0,0,0,0,0,0,547,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800
