GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BTV001,BTV002,BTV003,BTV004,BTV005,BTV006,BTV007,BTV008,BTV009,BTV010,BTV011,BTV012,BTV013,BTV014,BTV015,BTV016,BTV017,BTV018,BTV019,BTV020,BTV021,BTV022,BTV023,BTV024,BTV025,BTV026,BTV027,BTV028,BTV029,BTV030,BTV031,BTV032,BTV033,BTV034,BTV035,BTV036,BTV037,BTV038,BTV039,BTV040,BTV041,BTV042,BTV043,BTV044,BTV045,BTV046,BTV047,BTV048,BTV049,BTV050,BTV051,BTV052,BTV053,BTV054,BTV055,BTV056,BTV057,BTV058,BTV059,BTV060,BTV061,BTV062,BTV063,BTV064,BTV065,BTV066,BTV067,BTV068,BTV069,BTV070,BTV071,BTV072,BTV073,BTV074,BTW001
"G0400110","1936","Arizona","040","Greenlee","0110","Greenlee","61","110",0,0,64,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,76,0,90,0,0,2580,0,0,0,0,0,0,3760
"G0400130","1936","Arizona","040","Maricopa","0130","Maricopa","61","130",0,0,9039,0,0,0,0,0,0,0,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,0,0,0,0,0,0,0,0,0,0,0,0,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,2318,0,0,0,0,2628,0,1462,0,0,20109,0,0,0,0,0,0,49785
"G0400150","1936","Arizona","040","Mohave","0150","Mohave","61","150",0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,85,0,0,208,0,0,0,0,0,0,739
"G0400170","1936","Arizona","040","Navajo","0170","Navajo","61","170",0,0,1998,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,23,0,157,0,0,3702,0,0,0,0,0,0,10426
"G0400190","1936","Arizona","040","Pima","0190","Pima","61","190",0,0,2466,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,896,0,0,0,0,1207,0,414,0,0,22345,0,0,0,0,0,0,31124
"G0400210","1936","Arizona","040","Pinal","0210","Pinal","61","210",0,0,152,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,1021,0,29,0,0,6198,0,0,0,0,0,0,7917
"G0400230","1936","Arizona","040","Santa Cruz","0230","Santa Cruz","61","230",0,0,251,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,262,0,0,6070,0,0,0,0,0,0,6896
"G0400250","1936","Arizona","040","Yavapai","0250","Yavapai","61","250",0,0,792,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,374,0,0,0,0,59,0,289,0,0,5010,0,0,0,0,0,0,7943
"G0400270","1936","Arizona","040","Yuma","0270","Yuma","61","270",0,0,640,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,189,0,238,0,0,3667,0,0,0,0,0,0,5579
"G0500010","1936","Arkansas","050","Arkansas","0010","Arkansas","42","10",0,0,1423,309,0,40,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,2045,0,0,0,70,0,0,15,0,0,334,0,0,0,0,0,0,6705
"G0500030","1936","Arkansas","050","Ashley","0030","Ashley","42","30",0,0,155,75,0,56,0,0,0,3574,0,0,0,1622,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,2645,239,0,1523,0,0,0,84,0,0,0,0,0,36,0,0,0,0,0,0,11375
"G0500050","1936","Arkansas","050","Baxter","0050","Baxter","42","50",0,0,150,65,0,72,0,0,0,0,0,0,0,315,0,0,0,0,0,171,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,458,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1478
"G0500070","1936","Arkansas","050","Benton","0070","Benton","42","70",0,0,889,765,0,268,0,0,0,0,0,0,0,1542,0,0,0,0,0,418,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,0,0,0,0,821,0,0,0,0,96,0,0,0,0,0,0,7713
"G0500090","1936","Arkansas","050","Boone","0090","Boone","42","90",0,0,256,145,0,159,0,0,0,0,0,0,0,918,0,0,0,0,0,35,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,437,0,0,0,0,88,0,0,0,0,0,0,3310
"G0500110","1936","Arkansas","050","Bradley","0110","Bradley","42","110",0,0,232,326,0,107,0,0,0,874,0,0,0,2065,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,378,0,0,764,0,0,0,523,0,0,0,0,0,25,0,0,0,0,0,0,6363
"G0500130","1936","Arkansas","050","Calhoun","0130","Calhoun","42","130",0,0,142,595,0,96,0,0,0,1146,0,0,0,301,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109
"G0500150","1936","Arkansas","050","Carroll","0150","Carroll","42","150",0,0,28,0,0,140,0,0,0,0,0,0,0,482,0,0,0,0,0,39,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,80,0,35,0,0,26,0,0,0,0,0,0,1843
"G0500170","1936","Arkansas","050","Chicot","0170","Chicot","42","170",0,0,191,0,0,93,0,0,0,3335,0,0,0,246,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,589,32,0,440,0,0,0,375,0,0,45,0,0,484,0,0,0,0,0,0,6183
"G0500190","1936","Arkansas","050","Clark","0190","Clark","42","190",0,0,219,570,0,39,0,0,0,3338,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,108,0,2374,0,0,0,379,130,0,0,0,0,16,0,0,0,0,0,0,9998
"G0500210","1936","Arkansas","050","Clay","0210","Clay","42","210",0,0,769,735,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,431,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0,0,0,133,0,0,0,0,77,0,0,0,0,0,0,5500
"G0500230","1936","Arkansas","050","Cleburne","0230","Cleburne","42","230",0,0,707,97,0,21,0,0,0,0,0,0,0,464,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034
"G0500250","1936","Arkansas","050","Cleveland","0250","Cleveland","42","250",0,0,442,1267,0,113,0,0,0,696,0,0,0,389,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,33,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740
"G0500270","1936","Arkansas","050","Columbia","0270","Columbia","42","270",0,0,982,2446,0,12,0,0,0,2343,0,0,0,388,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,1144,0,1378,0,0,0,87,0,0,0,0,0,17,0,0,0,0,0,0,10002
"G0500290","1936","Arkansas","050","Conway","0290","Conway","42","290",0,0,336,1087,0,177,0,0,0,2557,0,0,0,147,0,0,0,0,0,529,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,331,0,1119,0,0,0,25,0,0,0,0,0,945,0,0,0,0,0,0,8024
"G0500310","1936","Arkansas","050","Craighead","0310","Craighead","42","310",0,0,414,1055,0,264,0,0,0,780,0,0,0,3667,0,0,0,0,0,1217,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,53,0,3953,0,0,0,400,0,0,116,0,0,503,0,0,0,0,0,0,12912
"G0500330","1936","Arkansas","050","Crawford","0330","Crawford","42","330",0,0,424,232,0,308,0,0,0,265,0,0,0,447,0,0,0,0,0,152,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,782,0,0,0,50,504,0,125,0,0,87,0,0,0,0,0,0,3737
"G0500350","1936","Arkansas","050","Crittenden","0350","Crittenden","42","350",0,0,332,0,0,13,0,0,0,5294,0,0,0,550,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,60,572,0,1065,0,0,0,122,0,0,0,0,0,91,0,0,0,0,0,0,9006
"G0500370","1936","Arkansas","050","Cross","0370","Cross","42","370",0,0,54,262,0,237,0,0,0,2889,0,0,0,875,0,0,0,0,0,162,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,25,1158,0,1427,0,0,0,151,0,0,10,0,0,99,0,0,0,0,0,0,7629
"G0500390","1936","Arkansas","050","Dallas","0390","Dallas","42","390",0,0,177,567,0,158,0,0,0,923,0,0,0,1013,0,0,0,0,0,16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,119,0,1679,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,5590
"G0500410","1936","Arkansas","050","Desha","0410","Desha","42","410",0,0,0,50,0,35,0,0,0,5583,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,625,27,0,884,0,0,0,140,0,0,32,0,0,133,0,0,0,0,0,0,8354
"G0500430","1936","Arkansas","050","Drew","0430","Drew","42","430",0,0,328,177,0,126,0,0,0,2870,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,650,0,0,800,0,0,0,462,108,0,0,0,0,0,0,0,0,0,0,0,7926
"G0500450","1936","Arkansas","050","Faulkner","0450","Faulkner","42","450",0,0,751,1386,0,98,0,0,0,1435,0,0,0,916,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,223,0,1994,0,0,0,145,0,0,0,0,0,796,0,0,0,0,0,0,8407
"G0500470","1936","Arkansas","050","Franklin","0470","Franklin","42","470",0,0,661,266,0,70,0,0,0,43,0,0,0,1001,0,0,0,0,0,28,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,664,0,0,0,95,122,0,0,0,0,568,0,0,0,0,0,0,3756
"G0500490","1936","Arkansas","050","Fulton","0490","Fulton","42","490",0,0,271,75,0,41,0,0,0,120,0,0,0,554,0,0,0,0,0,455,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,48,0,18,0,0,0,0,0,0,0,0,0,2004
"G0500510","1936","Arkansas","050","Garland","0510","Garland","42","510",0,0,933,1118,0,90,0,0,0,1251,0,0,0,793,0,0,0,0,0,120,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,180,530,0,2897,0,0,0,540,97,0,82,0,0,426,0,0,0,0,0,0,10073
"G0500530","1936","Arkansas","050","Grant","0530","Grant","42","530",0,0,85,2457,0,76,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3605
"G0500550","1936","Arkansas","050","Greene","0550","Greene","42","550",0,0,534,482,0,79,0,0,0,0,0,0,0,3349,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3305,0,0,0,72,0,0,0,0,0,319,0,0,0,0,0,0,8909
"G0500570","1936","Arkansas","050","Hempstead","0570","Hempstead","42","570",0,0,371,2178,0,200,0,0,0,3524,0,0,0,1006,0,0,0,0,0,225,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,32,2473,0,2511,0,0,0,409,0,0,57,0,0,66,0,0,0,0,0,0,13614
"G0500590","1936","Arkansas","050","Hot Spring","0590","Hot Spring","42","590",0,0,314,1203,0,293,0,0,0,887,0,0,0,689,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,35,0,1257,0,0,0,167,30,0,0,0,0,10,0,0,0,0,0,0,5093
"G0500610","1936","Arkansas","050","Howard","0610","Howard","42","610",0,0,307,1301,0,50,0,0,0,309,0,0,0,769,0,0,0,0,0,775,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1979,0,894,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,6621
"G0500630","1936","Arkansas","050","Independence","0630","Independence","42","630",0,0,721,534,0,23,0,0,0,130,0,0,0,896,0,0,0,0,0,398,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,2093,0,0,0,161,31,0,151,0,0,18,0,0,0,0,0,0,5343
"G0500650","1936","Arkansas","050","Izard","0650","Izard","42","650",0,0,590,311,0,25,0,0,0,338,0,0,0,485,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,580,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,2725
"G0500670","1936","Arkansas","050","Jackson","0670","Jackson","42","670",0,0,257,309,0,166,0,0,0,422,0,0,0,854,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,73,0,1448,0,0,0,111,17,0,98,0,0,52,0,0,0,0,0,0,5243
"G0500690","1936","Arkansas","050","Jefferson","0690","Jefferson","42","690",0,0,878,582,0,0,0,0,0,15654,0,0,0,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148,940,532,0,3598,0,0,0,1095,34,0,374,0,0,1064,0,0,0,0,0,0,32015
"G0500710","1936","Arkansas","050","Johnson","0710","Johnson","42","710",0,0,287,49,0,181,0,0,0,211,0,0,0,838,0,0,0,0,0,431,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1071,0,0,0,0,590,0,0,0,0,256,0,0,0,0,0,0,3961
"G0500730","1936","Arkansas","050","Lafayette","0730","Lafayette","42","730",0,0,430,747,0,0,0,0,0,2754,0,0,0,407,0,0,0,0,0,11,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,1132,0,0,0,104,0,0,0,0,0,11,0,0,0,0,0,0,5757
"G0500750","1936","Arkansas","050","Lawrence","0750","Lawrence","42","750",0,0,338,258,0,128,0,0,0,427,0,0,0,647,0,0,0,0,0,690,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,74,0,0,1143,0,0,0,140,0,0,0,0,0,99,0,0,0,0,0,0,4051
"G0500770","1936","Arkansas","050","Lee","0770","Lee","42","770",0,0,640,294,0,0,0,0,0,8263,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,36,194,0,1169,0,0,0,34,0,0,122,0,0,39,0,0,0,0,0,0,12235
"G0500790","1936","Arkansas","050","Lincoln","0790","Lincoln","42","790",0,0,370,476,0,20,0,0,0,3403,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,833,0,0,181,0,0,0,133,0,0,0,0,0,18,0,0,0,0,0,0,6838
"G0500810","1936","Arkansas","050","Little River","0810","Little River","42","810",0,0,120,144,0,32,0,0,0,1171,0,0,0,508,0,0,0,0,0,51,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,36,203,0,1754,0,0,0,201,0,0,76,0,0,10,0,0,0,0,0,0,4483
"G0500830","1936","Arkansas","050","Logan","0830","Logan","42","830",0,0,532,80,0,621,0,0,0,100,0,0,0,2740,0,0,0,0,0,201,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1776,0,0,0,0,63,0,0,0,0,2206,0,0,0,0,0,0,8566
"G0500850","1936","Arkansas","050","Lonoke","0850","Lonoke","42","850",0,0,477,720,0,113,0,0,0,2025,0,0,0,1642,0,0,0,0,0,169,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,154,212,0,1689,0,0,0,140,24,0,0,0,0,80,0,0,0,0,0,0,7800
"G0500870","1936","Arkansas","050","Madison","0870","Madison","42","870",0,0,329,110,0,88,0,0,0,87,0,0,0,94,0,0,0,0,0,176,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,1219
"G0500890","1936","Arkansas","050","Marion","0890","Marion","42","890",0,0,146,161,0,208,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012
"G0500910","1936","Arkansas","050","Miller","0910","Miller","42","910",0,0,1283,201,0,189,0,0,0,2497,0,0,0,2128,0,0,0,0,0,125,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,879,0,2122,0,0,0,360,0,0,0,0,0,331,0,0,0,0,0,0,10870
"G0500930","1936","Arkansas","050","Mississippi","0930","Mississippi","42","930",0,0,841,208,0,339,0,0,0,2969,0,0,0,3763,0,0,0,0,0,141,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,561,0,2896,0,0,0,336,0,0,69,0,0,186,0,0,0,0,0,0,13296
"G0500950","1936","Arkansas","050","Monroe","0950","Monroe","42","950",0,0,162,317,0,125,0,0,0,4239,0,0,0,226,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,56,620,0,1044,0,0,0,247,44,0,14,0,0,148,0,0,0,0,0,0,7981
"G0500970","1936","Arkansas","050","Montgomery","0970","Montgomery","42","970",0,0,295,182,0,0,0,0,0,126,0,0,0,374,0,0,0,0,0,85,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,1750
"G0500990","1936","Arkansas","050","Nevada","0990","Nevada","42","990",0,0,556,772,0,145,0,0,0,1449,0,0,0,365,0,0,0,0,0,302,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,395,0,1264,0,0,0,110,0,0,0,0,0,11,0,0,0,0,0,0,6315
"G0501010","1936","Arkansas","050","Newton","1010","Newton","42","1010",0,0,116,0,0,64,0,0,0,67,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
"G0501030","1936","Arkansas","050","Ouachita","1030","Ouachita","42","1030",0,0,588,475,0,266,0,0,0,4745,0,0,0,1389,0,0,0,0,0,174,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172,82,333,0,2980,0,0,0,31,53,0,56,0,0,124,0,0,0,0,0,0,14595
"G0501050","1936","Arkansas","050","Perry","1050","Perry","42","1050",0,0,0,93,0,25,0,0,0,111,0,0,0,748,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,581,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,2030
"G0501070","1936","Arkansas","050","Phillips","1070","Phillips","42","1070",0,0,526,238,0,52,0,0,0,18071,0,0,0,277,0,0,0,0,0,153,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,323,396,0,1552,0,0,0,465,0,0,417,0,0,381,0,0,0,0,0,0,24080
"G0501090","1936","Arkansas","050","Pike","1090","Pike","42","1090",0,0,119,583,0,71,0,0,0,655,0,0,0,392,0,0,0,0,0,323,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,59,0,606,0,0,0,75,0,0,0,0,0,5,0,0,0,0,0,0,3107
"G0501110","1936","Arkansas","050","Poinsett","1110","Poinsett","42","1110",0,0,519,81,0,98,0,0,0,2448,0,0,0,703,0,0,0,0,0,83,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,197,0,1804,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,6576
"G0501130","1936","Arkansas","050","Polk","1130","Polk","42","1130",0,0,414,81,0,58,0,0,0,28,0,0,0,1199,0,0,0,0,0,83,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,118,44,0,0,0,0,199,0,0,0,0,0,0,2918
"G0501150","1936","Arkansas","050","Pope","1150","Pope","42","1150",0,0,1249,91,0,1005,0,0,0,601,0,0,0,852,0,0,0,0,0,104,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,35,0,1108,0,0,0,0,364,0,0,0,0,278,0,0,0,0,0,0,6024
"G0501170","1936","Arkansas","050","Prairie","1170","Prairie","42","1170",0,0,470,597,0,67,0,0,0,1201,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,895,0,0,0,91,16,0,47,0,0,317,0,0,0,0,0,0,6659
"G0501190","1936","Arkansas","050","Pulaski","1190","Pulaski","42","1190",0,0,7150,555,0,436,0,0,0,9250,0,0,0,4723,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,2100,1626,0,8592,0,0,0,3219,145,0,1663,0,0,4890,0,0,0,0,0,0,47987
"G0501210","1936","Arkansas","050","Randolph","1210","Randolph","42","1210",0,0,246,0,0,0,0,0,0,43,0,0,0,658,0,0,0,0,0,979,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,8,0,0,0,0,529,0,0,0,0,0,0,3326
"G0501230","1936","Arkansas","050","St Francis","1230","St Francis","42","1230",0,0,527,159,0,0,0,0,0,9480,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,18,790,0,1088,0,0,0,269,0,0,233,0,0,75,0,0,0,0,0,0,14138
"G0501250","1936","Arkansas","050","Saline","1250","Saline","42","1250",0,0,184,1431,0,107,0,0,0,193,0,0,0,1538,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1400,0,0,0,0,142,0,0,0,0,20,0,0,0,0,0,0,5126
